project_key,project_name,project_type,summary,description,issue_type,reporter,priority,duedate
LTRVZ,UMnIo WkwF7KRCm,software,RD2CsH DDyRd8FsvEA98,33yDmYc1GilP7Ud6pDlcq3bKu6bLROqsPmOlDEFI5snTE2cpWg,Task,User72,Medium,2023-8-14
LTRVZ,UMnIo WkwF7KRCm,software,eW7vyrwN3yNU0K8ykvRK,mwRMtBkv ne3SuqY0j8ONTWV4XdsSjibALFtuUSUHUidERldsY,Epic,User73,Low,2023-10-7
LTRVZ,UMnIo WkwF7KRCm,software,swucNEoJAdqfUZXNWP3W,uPoiK yBNLHmebcbueAQiev3ZUPXEVnTmUBnKVrvTqjxrQmQuu,Bug,User43,Low,2023-4-18
LTRVZ,UMnIo WkwF7KRCm,software,Az1QSSjSa81kmfO9Zude,pqs7lNzFpzjHYkNj90owwIEQyA2g0qjm5w2E7C3q3vTApVcIjC,Bug,User12,High,2023-10-10
LTRVZ,UMnIo WkwF7KRCm,software,IACwimVu1arNAJPa853d,m6VTIHrvc41rlXvSUSPq6kqzQi1RQLLpDkVGSrtb6ppVMBwvT0,Story,User57,Medium,2023-10-19
LTRVZ,UMnIo WkwF7KRCm,software,nkR7YQSXe1FC7cNxxfKU,OSDUTr S9fV6BP kb6xvh9ve9ZyGEHVmWT14DZd8DZGBZUlIgZ,Bug,User4,Low,2023-9-5
LTRVZ,UMnIo WkwF7KRCm,software,w3bYKb Y80GjQrmbNd1N,jtF4oDZLOEgslYN69ttxhWaEAF3mT6lEgozXi52CvYgYpfrF0G,Task,User62,Medium,2023-7-20
LTRVZ,UMnIo WkwF7KRCm,software,ekvrrjk 6pQewqTE5xA5,80QaMaeWTcc7m 9PjFuFAtgOMAAFzEyTeTXdjKSWNPtr593lCn,Bug,User86,Medium,2023-11-4
LTRVZ,UMnIo WkwF7KRCm,software,IBolK9d2sDyucfjbT7uQ,wgz0LBFT7ZNah3nkyXEYQ4Sbyjqf3FE0Vm7wcBJFM4cxatx7qB,Epic,User40,Medium,2023-1-25
LTRVZ,UMnIo WkwF7KRCm,software,b4qu01jfjVgsw0OliZKN,Sljw7ytMPnhbvwtHGJDCkyueP2yGRtcIaKPhb6TdNFvZujWspY,Story,User33,High,2023-7-6
LTRVZ,UMnIo WkwF7KRCm,software,iGT7ajsKzRAhN4FM2YQV,m1KUj8zDMgZqsv2rk3JjvGaKYTYehczAJ Iq9HyYA IVfcUAPl,Bug,User39,Medium,2023-3-8
LTRVZ,UMnIo WkwF7KRCm,software,Khhi9nTceevKYvpIIliH,X7u7eg5uHck7LD2Kfcks4prW6YWgejaicbe4VXLBk3RGCGOeqy,Bug,User62,High,2023-2-11
LTRVZ,UMnIo WkwF7KRCm,software,bZfmuWhoVSXxQX20gxwo,4f7GvNcEXpt Ah8fwn2zCfPviQ yHOo4h7JjcqR4j8Eol0Qu e,Story,User26,Medium,2023-11-5
LDHHS,cNbpEmLiC1t1cFT,business,vJPa1mDsnXaaLd0mHdzW,W6Rh8noEtoVzYjfuIkKxmeCFPEF7UiLpR1nSu6zyEQpiVpBRft,Task,User59,Medium,2023-4-2
LDHHS,cNbpEmLiC1t1cFT,business,muVHni0PLdnKjtbX36UR,Y0W6NINC1j5GwdRd0bOtjScZQ51NQzmtO4dNaOsZbWHpWHRKBf,Epic,User91,Medium,2023-5-3
LDHHS,cNbpEmLiC1t1cFT,business,kgWkhXKxN0NDCdI6OQtM,nIPJGTvHyectzZitCASheiSnbFSWHbPA1BeG2tFazRm9F1Gam1,Story,User25,High,2023-7-10
LDHHS,cNbpEmLiC1t1cFT,business,hqMgHLnglkOcOv 0QByv,7kAv 4FrtpicJr8KroYDpk9acBsxlAnNIcUESOkpexosZioPQu,Task,User50,Low,2023-12-26
LDHHS,cNbpEmLiC1t1cFT,business,qD2uZLTJqzP61do0kpdD,MoJ40rX5bufEZvl6VcZp4CL6eFTqkkP2brcRkr8L4s8wRxgyZC,Bug,User70,High,2023-6-10
LDHHS,cNbpEmLiC1t1cFT,business,gugcWqNGgneO3H9EqI7v,qG7sI5z5hEhBHlxLvmN8ZNmmfgQeUjCeetVSOjg1n0o1FrjBI2,Task,User52,Low,2023-3-3
LDHHS,cNbpEmLiC1t1cFT,business,S144wHLoeDcg6sXoWBuy,SRGvHOpFLrAGzkY5kJ262O587kXJpOAnIiSBFGxwzcm872I9 e,Epic,User28,High,2023-7-6
LDHHS,cNbpEmLiC1t1cFT,business,bFY9geTpfpWkzy80BwtN,xfs3FhJgzoZ9HlCR gPDV5P8fpNnppdWTwMY2WblmtG7G 1 xH,Epic,User90,Low,2023-3-11
LDHHS,cNbpEmLiC1t1cFT,business,Bh4zrb5a2aIfErpHOkkY,O3IxoA5bnQxlS6Xnkgwe5jvUDSmbHpDulJArdI1YvraDVmD3 B,Task,User23,Medium,2023-10-3
LDHHS,cNbpEmLiC1t1cFT,business,gXMaGqK39wlFlVDSuWKi,3SghlGIqYiuvTcT5eY7vRRsbCvhgNOBMg48SPjsgQIt1 dUbnK,Story,User95,High,2023-2-3
LDHHS,cNbpEmLiC1t1cFT,business,mgr2wnFNOmmSoZ9bKl7U,cg0DTgsSVJN 51fo6R8g1T1iQhKf3jPuVeRUQy AGzxbitoas ,Story,User68,Medium,2023-12-22
LDHHS,cNbpEmLiC1t1cFT,business,GqTj xx5XyMpkXriYkGF,0 TNNUPYDrtmN6 mZ3cb3XPDdRbZbP9NlwHrNMwH0D2dqiWmth,Story,User18,Medium,2023-8-7
LDHHS,cNbpEmLiC1t1cFT,business,6as7Y01y7BITpcaay vs,DExOAiINY7bvhAg5fELBYW HnBYBhpVXS3LMa2XPxbWbDngCYJ,Epic,User98,High,2023-8-11
LDHHS,cNbpEmLiC1t1cFT,business,NUmFMzW32bA5nSiT28ow,FX9l1lNtYw6pgWO19saHqhMhFLOZEfutGXwJh24mxi3fHJi1mv,Epic,User12,Low,2023-5-7
LDHHS,cNbpEmLiC1t1cFT,business,Z5b7ArhcW8kIANr3CAqO,tM6bX5l4zGFphzPDZyixdW3nwcjPgCTX8F5Oux1qEp4kcXBgj5,Task,User43,High,2023-6-28
LDHHS,cNbpEmLiC1t1cFT,business,afGMXuw6tZB65rAts0xL,RFOWmNpJ40wuLsbdDxspEq9KN6bxn6AypBeuQ7VoCn8orFCATB,Epic,User63,High,2023-6-18
LDHHS,cNbpEmLiC1t1cFT,business,5iVHxe9ItitNyu6sZPbm,vm6g epwFHnoeyBOJkHCWAjh1vuCPtecwnvUKoNjb17WhiH5yE,Epic,User69,Low,2023-10-25
LDHHS,cNbpEmLiC1t1cFT,business,6lwClGxRWJH9xMBzyCIR,9AfX7JUz6g2oMSTtei5wzUYttwENXgIdSxK3XKJXaHJjkbeyWm,Task,User98,Low,2023-2-28
LDHHS,cNbpEmLiC1t1cFT,business,ZVKNll6urLvyF60Ad1dG,ZsIB WSOgt0Wt3JdKqbKyLupFR48VUV39pegXHTsqCcfNDM6GY,Bug,User56,Medium,2023-1-7
LDHHS,cNbpEmLiC1t1cFT,business,flMPoOWFS8tX83acfcfd,yLPGIq4BpvDadnWPNy4W8fEtxmzXimkzUj5lX04SKJPzpAiofZ,Epic,User60,Medium,2023-3-1
LDHHS,cNbpEmLiC1t1cFT,business,mh Yfe9K5n5PnYv8fIcP,bL78ZhewUk crVG8PwENOU2ewfN04rxYh5OImEAcTYQcpq4dSR,Story,User57,Low,2023-3-28
LDHHS,cNbpEmLiC1t1cFT,business,Gn4Jd1if9jGlW psvsEC,YLthRuB2NqS3ObYT4VBJkHziw7IPzRH HU9h3TE8tdFcScGo0h,Task,User60,High,2023-10-7
LDHHS,cNbpEmLiC1t1cFT,business,9fSUSLJ7Chfrl0hn5JoS,PG6fXIUOfX5wfllSpeSNZlwXIzgepLGL1SucQqiy4Yce6m08AF,Task,User20,High,2023-9-11
LDHHS,cNbpEmLiC1t1cFT,business,H52WxAf4GWpXgxA7nRNc,Cmd5whqB4pla 4HPLrJWSQHSzopw 7F7sUK5MEkfUOtTjJ0DBg,Epic,User6,High,2023-1-25
LDHHS,cNbpEmLiC1t1cFT,business,QtNQ8zxr OB4a8hF8joZ,Wz04CvIAGttr4i141CYxkpI0wU7LfDHdmiI0aznm3zrHibC ce,Story,User60,High,2023-4-15
LDHHS,cNbpEmLiC1t1cFT,business,4DPee4za5ZdlGo F9n6z,mo82RCxdVRE62EDyg m376dDXiMQllny0bNVXi URegaNOLE4K,Task,User62,High,2023-8-16
LDHHS,cNbpEmLiC1t1cFT,business,dbdHN0sWz2Lo87k4iCbW,mYPfsRcAFBbEZ1vUMzDtCoK3TwkbhDGBMwEBS bZB bxnxXQOu,Bug,User32,Low,2023-10-2
LDHHS,cNbpEmLiC1t1cFT,business,Ch8zZBHtl8nA0PMOvFIs,ou5rkh 3S664CJq2nFfOJLzs6nujI1y5tHiBpPZSWUxFnCHhYK,Task,User41,Medium,2023-5-15
LDHHS,cNbpEmLiC1t1cFT,business,VIaW28mXmiV1jYhANyOd,RtDP00ygZZcYwuZM8f0Qd1EdAz7umYYJnAcTnio5W2pNZfbki3,Bug,User8,Low,2023-7-14
LDHHS,cNbpEmLiC1t1cFT,business,DmPZXWUMBRSqvHGqmxYk,Z7iBy9QDFfv65RhL18DNso6wqw910w4qBaHFj7cm5mdcyUVSf ,Task,User97,Medium,2023-2-19
LDHHS,cNbpEmLiC1t1cFT,business,kwl5rc110hpyKiMSmBss,ikJOFdjJfMt8mePGeitKM0G 2EEhrvHRFKbtKywvCft3smkVV8,Bug,User8,High,2023-1-1
LDHHS,cNbpEmLiC1t1cFT,business,RNmCryrkRWszPcnYjzUp,gnyGBEXL25ZlDPeqlwVOeKnsIkaQ8UMGYSK92 0XmywWO EM 1,Story,User71,High,2023-6-8
LDHHS,cNbpEmLiC1t1cFT,business,rzUvhH1F4FZ2cPbvwF15,qgtpfY05xO42U9HDy9lD14aC3zUMtzBMY9cV5UKZpf3aCMzCP3,Story,User18,High,2023-2-17
LDHHS,cNbpEmLiC1t1cFT,business,RQMVCY3b0blaOaxdFkDn,waVq5IaXdBMC4gvT9qRYGSvpfOquerNvIEmaPudh3inexlvwMD,Story,User59,Low,2023-12-22
LDHHS,cNbpEmLiC1t1cFT,business,aL5BFYDZdNAbJR4HhsMt,tIpzHY7UbI6GT0x5Hw1ChXrC1qXP1v0JRQCICS9tNuWaWop3qu,Bug,User92,High,2023-8-21
LDHHS,cNbpEmLiC1t1cFT,business,5t Hodo3ITigvhNKmag4,Uh3waTnyAEMLNe2AOrlLsS2rihivEB6t0Nd9DEEPCU072t7Pzv,Task,User83,High,2023-10-3
LDHHS,cNbpEmLiC1t1cFT,business,V9t8RakDUHvU4KOaxC6w,j4eOwd4jyJtwdChFBQoat41nG5A6cq01A08mMvErKLWiAw7p8U,Bug,User36,High,2023-4-22
LDHHS,cNbpEmLiC1t1cFT,business,mu6QHdGxtwkIXYZ2iWjb,3Y4 3ux8lQOJZvIT1T5MZVc9eyA3lOUwV 4Uis l3AYJ 7s0lV,Epic,User61,Medium,2023-1-7
LDHHS,cNbpEmLiC1t1cFT,business,X8slEoZpCSOt7NmDGoe9, yRkflsL7FrUTbiI8BTgsqoHOa0E7DdkzyJ1XT6yKsuxlRheUW,Task,User79,High,2023-6-24
LDHHS,cNbpEmLiC1t1cFT,business,f5vgDTumeBbNIxdJEgXs,dI7giWkx wm4GFFWklW47hkoXiN4VllIP1PgQvsElMI6PfRxPW,Story,User25,Low,2023-12-15
LDHHS,cNbpEmLiC1t1cFT,business,8NFNMH55TTcdd7j6rlvA,3Zy6eZp923cgcNpupgl8mUu4JHPKvl3V8  NZ9Gv4wS8neyZx3,Bug,User6,Low,2023-1-1
LDHHS,cNbpEmLiC1t1cFT,business,JK01EkwRc7CJFmk9aE1E,dQJzksfgtrTTUwumfpWSg6tyLd3e0PtdueuJGOQe2D CQNARRk,Task,User51,Low,2023-2-14
LDHHS,cNbpEmLiC1t1cFT,business,8zlWcW9Yst6QSMxh6moy,6vZK7Di hooCr7OeGI8TIoHgDpG2tk q3K2dzuv5QbB3LthRVG,Story,User5,Medium,2023-2-12
LDHHS,cNbpEmLiC1t1cFT,business,6XUOQOiuC6UUI0QqfOle,HdgklDAc9jh9yn8bXAIwI2Esh5r0dlDyG1H7NlAgshiUc1Zpj9,Epic,User47,Medium,2023-10-16
LDHHS,cNbpEmLiC1t1cFT,business,YGnOv1nbdqGSOUyPpEYx,BLdZP13zwNGjvzYAbZLKjHH7o6ziMFWtCu5INTU44a1G0RhEW2,Task,User96,Medium,2023-2-6
LDHHS,cNbpEmLiC1t1cFT,business,7SxU60AkbNonZccaXZEv,gu7Tk79wT6jsdoXf2voASbVqUKWscitGHEbqu8KN4LKyHqVObx,Bug,User28,Low,2023-10-11
LDHHS,cNbpEmLiC1t1cFT,business,x5qFpOn6mkMMaFhH16bC,zWjta8kJf3efiDAIf2vcu13wM0vj4PFZcBjbZtdsEndDSTU5lP,Story,User98,Medium,2023-8-2
LDHHS,cNbpEmLiC1t1cFT,business,Qr4YpR5YnPK8Un11J8KF,LLGPT6aqzbkwfWaQJJu2Hfo9SLLOK3dsmN0qcshNht4JI563Y0,Story,User77,Medium,2023-9-24
LDHHS,cNbpEmLiC1t1cFT,business,XmkOClaof3QOiOBHsnlL,7VpqTkWslEvQTwcdQEAJO3YB9Hy4NgV5aM9zjx8qfAxwlys v5,Story,User70,High,2023-2-22
LDHHS,cNbpEmLiC1t1cFT,business,oJMI7HlHkzS0u7bMEUFy,Uy144CwXrtbkyd9J6Kt4V7x 2WJRERtR2y5NPLzRHn1GlombeJ,Task,User49,Low,2023-9-27
YQIZD,a5EiFQvAJSeZvft,software,KHugMgh0aqJIrpr8bFeO,bxsVi 7 yYHpE9AblIVL4PtdRFPW1ht8wOgHg74KGdFCqjLE1K,Task,User54,Low,2023-11-25
YQIZD,a5EiFQvAJSeZvft,software,hTKO9uZpBbi T59PidSg,HowPEt9xGJWlgIxdKPLWRvxjCKdHeqsGWgROkSALXMF0rN8Ujk,Bug,User42,Medium,2023-7-12
YQIZD,a5EiFQvAJSeZvft,software,nHIhx0Wyt9zVvUQw9W8F,1Pxav7bJLRKqkodMKvdqQZS1MBehDwRxco9go6M0H4tST3KyXJ,Epic,User80,High,2023-10-21
YQIZD,a5EiFQvAJSeZvft,software,2xRwQ8qh1YoYJWZSqLML,xCkhrPIBy4quJozkKl07XT2RABrUp6ltHnB ytRs 7zramn2DM,Task,User24,Low,2023-2-5
YQIZD,a5EiFQvAJSeZvft,software,wl70XooUfh8Kq7StgFjz,MkGWnNBQLb0fCxAAYSsqguskusux32Wz47kchpSyMb37qHxGDX,Epic,User73,High,2023-9-27
YQIZD,a5EiFQvAJSeZvft,software,A7iXK 0AVmYVxLjKdmzN,GVI9E6MbDLZOWPYiVOVBIXI9KaGO8cwHKfBHLElYECQysa8hkz,Task,User58,High,2023-7-3
YQIZD,a5EiFQvAJSeZvft,software,O3WQ0 vQd79c7Qs5prtf,gFbv 4fWMfC 76aUslNZkEvhpGyDAlPdmD0imtBVc0VR5JeZMf,Bug,User9,High,2023-6-20
YQIZD,a5EiFQvAJSeZvft,software,oW5dLOl8rz8jQsG Iz5C, 8IDszbXm7kh65GqTWhFMltEpG4TXwwsK19ohSQu3FK7qDvHBD,Bug,User9,Medium,2023-11-4
YQIZD,a5EiFQvAJSeZvft,software,QsCuLBo0lHyvCUBbQFng,oiq6PzTJwBAnJisEJB4zGoZdV2Qn1BBIcvzbTRQbgZw7zuySjK,Bug,User91,Low,2023-12-16
YQIZD,a5EiFQvAJSeZvft,software,B5pEiCoYbItdIupOEw9P,uWuqDXasGz3V5bcOYj81Pjb0ZYKrF9153kNafs7rWLqDp3GVI9,Epic,User28,Medium,2023-3-27
YQIZD,a5EiFQvAJSeZvft,software,KS7VQ3jvYpHm8hlNuCsZ,Mm1YFquWo1UDuvaj1kL2tQnAQnOzXzZIqiOy3Smfl7dloZ0Y3q,Epic,User57,Low,2023-5-23
YQIZD,a5EiFQvAJSeZvft,software,4oZ9dulWEl0mSe5cBvh8,k0X8fCb1mKxCfcITqAC6ZvDo82DGEUKNGSkwK0P0bwrtiEjAyB,Story,User88,Medium,2023-6-21
YQIZD,a5EiFQvAJSeZvft,software,ujbKuLAld9ZNyy6bEaVS,cdXWtqtw1GTR9B1lqeNSARLiBro YEVuQfqbfmxQv7chNz2Rw0,Bug,User97,Low,2023-10-1
YQIZD,a5EiFQvAJSeZvft,software,VXrN77UWhGhEOzKy9Y7q,UdBMKl0tuLnMlzZKnzllaGyvMqP8GpQIcI qdUSy2fhj g0CGb,Task,User2,Low,2023-12-4
YQIZD,a5EiFQvAJSeZvft,software,K XPaYnkkNY8aDHMzlkC,6V8bMR6h17VBAwPDipaAS3NKhB3Muq1ixTuO6N82X9PCm1KSae,Bug,User90,High,2023-9-13
YQIZD,a5EiFQvAJSeZvft,software,e6kk40W57T9bqR5ODGCf,pCwy7YeGdP GNcLdBNf9zypJgmZ1Zo6D9HzqU4yUP77FbGXnHo,Epic,User36,High,2023-2-18
YQIZD,a5EiFQvAJSeZvft,software,q1p27jxm4fK97lCa72u5,B4Y3uw tLtYQHw02sy8NddfAMi2GppLy29UbvUim8umxTPuR62,Story,User47,Medium,2023-10-11
YQIZD,a5EiFQvAJSeZvft,software,pKNCJoYlrh48A3X7uFtz,MMVXGRdKXAw I53JP8SpvhFbBqGHiIEWx5oR8vTv PeWya0Nfe,Epic,User55,Low,2023-5-6
YQIZD,a5EiFQvAJSeZvft,software,4kFoOObqWA7R1z3aCLI6,ReLpnG35I4JjUo0RjlX5jUl6fi5u18VrY kc39qhMoowusxeGC,Story,User2,High,2023-6-8
YQIZD,a5EiFQvAJSeZvft,software,kn6PxIFqHva3FYqfjF90,Zht1DxlOMuYuSYb9OD4taFa0MtpsxniFZxYrty0dpDcWt4XGoj,Story,User8,Low,2023-4-20
YQIZD,a5EiFQvAJSeZvft,software, yDmGHYH9gnP940xLNvC,5cwjSnEXpVDhBPfJP MovGlUbAwlev9XRC3Hkxt77WTPPNsbXR,Task,User3,Low,2023-1-4
YQIZD,a5EiFQvAJSeZvft,software,ayYNMgdWB9q 5lN2E5u2,qc0M7QgIvR1vCshfaT58XImPNYf5fywGtpKp7Sli31x63bViG0,Task,User31,Low,2023-2-17
YQIZD,a5EiFQvAJSeZvft,software,L10Sbcgm8TW Y9phChXb,c1yODKDigXKnFxcO57GJoaybheP7BuDZ6D1hPFhDN6FlGpSYpT,Story,User63,Medium,2023-3-14
YQIZD,a5EiFQvAJSeZvft,software,hVXGnmlzgtpjR1F7u32c,hWpITWmASho6NOid6KOKlJbi3FNBw8v3Rta3qXCWL5cSI7  FB,Epic,User66,Medium,2023-1-23
YQIZD,a5EiFQvAJSeZvft,software, cWZxjMUpRCNNzWe7Fhl,8RPCwv6n9G0gQyhuGtbvojLNFyeAqv6kM9clwU2W7fEdXqDI6R,Epic,User33,High,2023-5-14
YQIZD,a5EiFQvAJSeZvft,software,DtsGPXjIzFUlN0KQ42n ,hd6ZnZxgpRgHrA6KYjF XN4ciU YrC1xCaHVEIqVJyYNsNgnsc,Task,User24,Medium,2023-7-9
YQIZD,a5EiFQvAJSeZvft,software,uvILJO7mZf9633q7LLxI,vEayHGcVFySlOQeucCWE4ikrtH3bB8SlvZ8ihmWJjyOEQBbQkh,Task,User35,High,2023-7-17
YQIZD,a5EiFQvAJSeZvft,software,0e88tR3sygFzcNUgPM0G,iJhEgJJPxKUMaL6Lg8KqDVX9OjcGi5YsVyXdiN4Uc126qW3NcC,Bug,User6,Medium,2023-5-10
YQIZD,a5EiFQvAJSeZvft,software,HflbX9jAjZqZKIy3CZPe,3p0jE2OCudA YOenljeQw 26lR6iPwSPDjkfp2uxfvYFo7yZEF,Epic,User38,Low,2023-1-11
YQIZD,a5EiFQvAJSeZvft,software,IZnnWBtxWU4VV8M5drH8,zuQs1jjJpjs0YF73G75D0rwuhT0oUACngJoE4VvyssOKvci6HJ,Story,User96,Low,2023-5-14
YQIZD,a5EiFQvAJSeZvft,software,xEkQ8EaxVuVkpLcCpbg6,cQ78v6TT0xBMhpMIdeP9ZfntACCqMmX Jah70nCyLJIQOrYQrz,Epic,User80,Medium,2023-12-28
YQIZD,a5EiFQvAJSeZvft,software,gy6BtqFkimlbZY 5rhD9,CjObyaYYk47K0vzJfoiC5NkzGMYnqY2s0AMGxMvUR0TmgTPPCc,Bug,User93,Medium,2023-12-18
YQIZD,a5EiFQvAJSeZvft,software,lQrK0rlcCeQgvTJjQIuc,UKGYT IGbC7QLj2Q 6w4RdCodADZ ow0Nlz4639tyezhvJlIHt,Story,User98,Low,2023-7-5
YQIZD,a5EiFQvAJSeZvft,software,23x3rsoz3cq39KIMZnHW,umlL319uPFWRWWYC 8QC6RUVKpOM980h75UL7X4rHQrcNbWyHO,Task,User53,High,2023-4-23
YQIZD,a5EiFQvAJSeZvft,software,1owcqDkxhT0tUMMJV2xB,rxhlv0dlyDuPragoOpS4w90MYFjBgn0wCxwRF4jFNvVzbhBxD ,Bug,User92,Medium,2023-8-2
YQIZD,a5EiFQvAJSeZvft,software,zGCgvsWytudVv2KH4szT,hsNAITSeeGYZc9OFILsGQHYUNpFshjBkibaQ98vGH6ko9jHOVV,Story,User58,Medium,2023-12-7
YQIZD,a5EiFQvAJSeZvft,software,EB3HcNkW5Pni2P7QVyvE,OO0TOeSlQWBzDyDKUqD5GuVuJ6tbo6bj5M rEkQpU1bPC3hYgi,Epic,User84,Low,2023-6-22
YQIZD,a5EiFQvAJSeZvft,software,i0x9U2RBE7eHQQ1dvxFl,vcLiES9wqXyg54ns9H3SF4MAEJu LrYNoEcGt2lrMvyyYzulvA,Story,User67,Low,2023-12-28
YQIZD,a5EiFQvAJSeZvft,software,jZxUkxZF5l230y0wleFU,31YHB4 yCcc4mRCFbwGEj3ot6Teoc91I3a9AMe ltafuBjUoMC,Task,User92,Medium,2023-7-3
YQIZD,a5EiFQvAJSeZvft,software,6njcnFf1NjoDx3WtoTV8,PewQmMsF4SRyfyueGi066KFNe41Q8qQ3QZSasxjzDtDmvmET1K,Epic,User17,High,2023-4-27
YQIZD,a5EiFQvAJSeZvft,software,PLkgCQKvlbKx6DkoyubN,VCAJd9w34ESujg0BaymYqLDWecnIGPEQYvjRP0fbRlnOi6ZIS6,Epic,User19,Low,2023-10-12
YQIZD,a5EiFQvAJSeZvft,software,BlfXg2c92mV5Xm6kDDgi,SfanO5ZikGq7HryLuPYPknlY P0IZlAW5oEFdbpYjb5QdpuwL ,Task,User58,Low,2023-2-19
YQIZD,a5EiFQvAJSeZvft,software,3MP3utw79 7gq913qy02,WQIQO7XLYzzxKuWP0v hNv2NVX7S9mzw22YNXHkNK3DggJu5c ,Story,User87,Medium,2023-1-8
YQIZD,a5EiFQvAJSeZvft,software,jew13ugjGSM0QVZs0WX1,Zm1uUYPqtdz3kIs6lTBGBA6ltXYUtsDrtJH28Rszi4akpSUPEl,Task,User50,Medium,2023-6-2
YQIZD,a5EiFQvAJSeZvft,software,sW840AZf1IBwZCDAK01F,U3Y2Vh4q9Ry rYd34yJv8L4g5f09UwOThEldcKuxg lbi Zcpw,Task,User12,Medium,2023-8-14
YQIZD,a5EiFQvAJSeZvft,software,pbPT05uyKAqURmHOm hQ,nYKjzt98RFhGjApheNKwEmehbMf4OuhKq62wp2GnEytftEhWhQ,Epic,User37,Low,2023-4-15
YQIZD,a5EiFQvAJSeZvft,software,3pAIZMRxdxD 7uCmyPJu,BGaLEosKTM5Bms2GNJx2ODpSaaY02JkMpL7pRFjVg4ieVA3th1,Epic,User55,High,2023-6-28
YQIZD,a5EiFQvAJSeZvft,software,gkejTbWnQYZ6U5wzyUPg,n9oKZg3sgYCAmBb5fqxJS02Cg2sHHOTsxB4WDErlUhHy iCeKd,Task,User40,Medium,2023-3-4
YQIZD,a5EiFQvAJSeZvft,software,pKQM EMNqiCHp80aOUXB,HXVtcJI6ZjxkINVU13 2KJNky IjJTXjjojM8d5gyuztFTQznI,Story,User65,Medium,2023-2-13
YQIZD,a5EiFQvAJSeZvft,software,AACwzOeCJtNjC8kLhuC4,dABMdm1al 9DS3DvJZqQm8 aLd5XzEjxmrVdqTjIaeoQRaBqtX,Story,User65,High,2023-11-28
DQAHE,wMdAtsnhGmxGLHP,software,YdmmE1T YIo1gTb3J4eQ,zcIhoMXzzScvnZKxC1xCxJEakgXF845fT8AI f5TJRSHCFzAcC,Bug,User57,Medium,2023-9-3
DQAHE,wMdAtsnhGmxGLHP,software,Vk3XxPBxU4pX99aA3E3H,EtRsCr1EPFgENplNOkpj5ryZNIExEFr LLw6QVaCCaa1cjGPxd,Story,User53,Low,2023-2-15
DQAHE,wMdAtsnhGmxGLHP,software,dC7bEju46l6G5KQMyB9K,dawPgGo9RmKUZhnZFQC3b5xCxi26MUhddH3Er6k127RFCsUY5R,Story,User31,High,2023-10-3
DQAHE,wMdAtsnhGmxGLHP,software,DPFvaMGxGK9cmk1jZcFw,rjLh8Af63Rlhet3iamp3gj1fG4mhcMCqr5iDN0GsfmgJodPYty,Task,User15,High,2023-5-23
DQAHE,wMdAtsnhGmxGLHP,software,hc3 80Wp4GRAbmXQgoEk,jY ciM4bOWPoN2C QkBQMwF9w66hL75HShhslSO0jaJ5Jf5wgv,Task,User40,Medium,2023-8-27
DQAHE,wMdAtsnhGmxGLHP,software,rmXf0U9MHNCEu622TSuF,txNRkZmTM0TH04uz8KiGwsLgXtFFqDMJzZuGRC19MfiNLm5JTx,Task,User97,High,2023-11-1
DQAHE,wMdAtsnhGmxGLHP,software,V nkgBTYANHCnGeeVomR,Rx70raba8TsvfaEnvCQcfHlprqkZiQQQcRJVA7lA9q98redfhh,Bug,User31,Medium,2023-6-21
DQAHE,wMdAtsnhGmxGLHP,software,byPJMmyMMs7L0UDZpAjy,3Ljddig2sMzZkotnEoPitQpGgOmyG2wKYpyL37lG25rWjCFIRd,Story,User91,Low,2023-7-19
DQAHE,wMdAtsnhGmxGLHP,software,WLNJE65Pre0EUN8iybCj,YTPQ2f32TKE oNs0zirHT2vvtRgFFseB70lCL9EfrESrNdcraF,Bug,User66,Medium,2023-8-19
DQAHE,wMdAtsnhGmxGLHP,software,ecwgM9oilUJSBKz27zkj,UbQUGwg30MRy8 N8jQsPKXatMAFwLWReFGLXAEKT E7Vxo0nrl,Task,User71,Low,2023-10-12
DQAHE,wMdAtsnhGmxGLHP,software,3sj7GCavLgMO8I0bsEqI,Up3ms4vZWVXEpUIYmUMhmlViXE0MGt5rMBm1F7prAfAZ9AWrX1,Epic,User48,Low,2023-8-26
DQAHE,wMdAtsnhGmxGLHP,software,R44L8cbysAkLriTWNyki,FY TTEsg8cXQh2ft3FIpux4RJUKlVlVJldhXSw6ftDmzpUg0Bi,Task,User20,Medium,2023-10-28
DQAHE,wMdAtsnhGmxGLHP,software,I0URQPApWXObAjOVGvle,22ULANDSbgNLrcpGRTkHgwpMHfG24HeN3Zb0FYc5sYhPmVGofh,Bug,User38,High,2023-5-16
DQAHE,wMdAtsnhGmxGLHP,software,mVXwPk93KUMVY9cxb9pL,WnL594fDG0SR9kXx7dGrSccBYdOn1sFJMtQUTvUwOKiz7G5Pnm,Bug,User6,Medium,2023-5-8
DQAHE,wMdAtsnhGmxGLHP,software,98LafygUY3IGfj5B6oOH,jZetba7wWZZQWuNbVJxVXMxZxRtJ8LwMsa9lpgdjMbFlvu ygt,Story,User94,Low,2023-7-6
DQAHE,wMdAtsnhGmxGLHP,software,FEMhf4 QIHbFH6FP5dHi,jPmWqKjckYWhqUoMTpq6f5F Sh2nqJejUlRmNBnKfQh57P1ouT,Story,User51,Low,2023-9-26
